name,type,level,fieldlevel,unlock_condition,duration,lumber,marble,steel,durability,force,unlock_show
stronghold_AH,stronghold,3,1,"townhall,12",10800,17600000,12320000,8800000,1080,20,
stronghold_AH,stronghold,4,1,"townhall,12",14400,22000000,15400000,11000000,3240,40,
stronghold_AH,stronghold,5,1,"townhall,12",19200,26400000,18480000,13200000,4320,80,
stronghold_AI,stronghold,1,1,"townhall,12",7200,8800000,6160000,4400000,360,5,"townhall,11"
stronghold_AI,stronghold,2,1,"townhall,12",9000,13200000,9240000,6600000,720,10,
stronghold_AI,stronghold,3,1,"townhall,12",10800,17600000,12320000,8800000,1080,20,
stronghold_AI,stronghold,4,1,"townhall,12",14400,22000000,15400000,11000000,3240,40,
stronghold_AI,stronghold,5,1,"townhall,12",19200,26400000,18480000,13200000,4320,80,
stronghold_AJ,stronghold,1,1,"townhall,12",7200,8800000,6160000,4400000,360,5,"townhall,11"
stronghold_AJ,stronghold,2,1,"townhall,12",9000,13200000,9240000,6600000,720,10,
stronghold_AJ,stronghold,3,1,"townhall,12",10800,17600000,12320000,8800000,1080,20,
stronghold_AJ,stronghold,4,1,"townhall,12",14400,22000000,15400000,11000000,3240,40,
stronghold_AJ,stronghold,5,1,"townhall,12",19200,26400000,18480000,13200000,4320,80,
stronghold_AK,stronghold,1,1,"townhall,12",7200,8800000,6160000,4400000,360,5,"townhall,11"
stronghold_AK,stronghold,2,1,"townhall,12",9000,13200000,9240000,6600000,720,10,
stronghold_AK,stronghold,3,1,"townhall,12",10800,17600000,12320000,8800000,1080,20,
stronghold_AK,stronghold,4,1,"townhall,12",14400,22000000,15400000,11000000,3240,40,
stronghold_AK,stronghold,5,1,"townhall,12",19200,26400000,18480000,13200000,4320,80,
stronghold_AL,stronghold,1,1,"townhall,12",7200,8800000,6160000,4400000,360,5,"townhall,11"
stronghold_AL,stronghold,2,1,"townhall,12",9000,13200000,9240000,6600000,720,10,
stronghold_AL,stronghold,3,1,"townhall,12",10800,17600000,12320000,8800000,1080,20,
stronghold_AL,stronghold,4,1,"townhall,12",14400,22000000,15400000,11000000,3240,40,
stronghold_AL,stronghold,5,1,"townhall,12",19200,26400000,18480000,13200000,4320,80,
stronghold_AM,stronghold,1,1,"townhall,12",7200,8800000,6160000,4400000,360,5,"townhall,11"
stronghold_AM,stronghold,2,1,"townhall,12",9000,13200000,9240000,6600000,720,10,
stronghold_AM,stronghold,3,1,"townhall,12",10800,17600000,12320000,8800000,1080,20,
stronghold_AM,stronghold,4,1,"townhall,12",14400,22000000,15400000,11000000,3240,40,
stronghold_AM,stronghold,5,1,"townhall,12",19200,26400000,18480000,13200000,4320,80,
stronghold_AN,stronghold,1,1,"townhall,12",7200,8800000,6160000,4400000,360,5,"townhall,11"
stronghold_AN,stronghold,2,1,"townhall,12",9000,13200000,9240000,6600000,720,10,
stronghold_AN,stronghold,3,1,"townhall,12",10800,17600000,12320000,8800000,1080,20,
stronghold_AN,stronghold,4,1,"townhall,12",14400,22000000,15400000,11000000,3240,40,
stronghold_AN,stronghold,5,1,"townhall,12",19200,26400000,18480000,13200000,4320,80,
