KEY,EN,CN
LC_skilldes_hero_590_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_591_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_592_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫沉默效果</color>, 以及<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_592_skill_2,,"{0}%几率触发, 使自身获得<color=#f6a414>攻击力加成</color>{2}点, 持续{3}回合. 释放后需蓄力至少2回合. "
LC_skilldes_hero_592_skill_3,,"{0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>接下来每回合受到持续伤害{2}点, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_592_skill_4,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方竖排英雄</color>受到<color=#f6a414>混乱效果, 随机攻击其己方和敌方</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_592_skill_5,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方竖排英雄</color>受到<color=#f6a414>魅惑效果, 攻击其队友</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_592_skill_6,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点. 释放后需蓄力至少2回合. "
LC_skilldes_hero_593_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_594_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_595_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫沉默效果</color>, 以及<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_595_skill_2,,"{0}%几率触发, 使自身获得<color=#f6a414>攻击力加成</color>{2}点, 持续{3}回合. 释放后需蓄力至少2回合. "
LC_skilldes_hero_595_skill_3,,"{0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>接下来每回合受到持续伤害{2}点, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_595_skill_4,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方竖排英雄</color>受到<color=#f6a414>混乱效果, 随机攻击其己方和敌方</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_595_skill_5,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方竖排英雄</color>受到<color=#f6a414>魅惑效果, 攻击其队友</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_595_skill_6,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点. 释放后需蓄力至少2回合. "
LC_skilldes_hero_596_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_597_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_598_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫沉默效果</color>, 以及<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_598_skill_2,,"{0}%几率触发, 使自身获得<color=#f6a414>攻击力加成</color>{2}点, 持续{3}回合. 释放后需蓄力至少2回合. "
LC_skilldes_hero_598_skill_3,,"{0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点. 释放后需蓄力至少3回合. "
LC_skilldes_hero_598_skill_4,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体前排英雄</color>受到<color=#f6a414>昏迷效果, 不能普通攻击以及释放技能, 被攻击则解除</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_598_skill_5,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体后排英雄</color>受到<color=#f6a414>沉默效果, 不能释放技能</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_598_skill_6,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点. 释放后需蓄力至少2回合. "
LC_skilldes_hero_599_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_600_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_601_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫沉默效果</color>, 以及<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_601_skill_2,,"{0}%几率触发, 使自身获得<color=#f6a414>攻击力加成</color>{2}点, 持续{3}回合. 释放后需蓄力至少2回合. "
LC_skilldes_hero_601_skill_3,,"{0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点. 释放后需蓄力至少3回合. "
LC_skilldes_hero_601_skill_4,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体前排英雄</color>受到<color=#f6a414>昏迷效果, 不能普通攻击以及释放技能, 被攻击则解除</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_601_skill_5,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体后排英雄</color>受到<color=#f6a414>沉默效果, 不能释放技能</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_601_skill_6,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点. 释放后需蓄力至少2回合. "
LC_skilldes_hero_602_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_603_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_604_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫沉默效果</color>, 以及<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_604_skill_2,,"{0}%几率触发, 使自身获得<color=#f6a414>攻击力加成</color>{2}点, 持续{3}回合. 释放后需蓄力至少2回合. "
LC_skilldes_hero_604_skill_3,,"{0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点. 释放后需蓄力至少3回合. "
LC_skilldes_hero_604_skill_4,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体前排英雄</color>受到<color=#f6a414>昏迷效果, 不能普通攻击以及释放技能, 被攻击则解除</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_604_skill_5,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体后排英雄</color>受到<color=#f6a414>沉默效果, 不能释放技能</color>, 持续{3}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_604_skill_6,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点. 释放后需蓄力至少2回合. "
LC_skilldes_hero_605_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_606_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_607_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫沉默效果</color>, 以及<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_607_skill_2,,"{0}%几率触发, 使自身获得<color=#f6a414>攻击力加成</color>{2}点, 持续{3}回合. 释放后需蓄力至少2回合. "
LC_skilldes_hero_607_skill_3,,"{0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 以及<color=#f6a414>嘲讽效果</color>. 释放后需蓄力至少3回合. "
LC_skilldes_hero_607_skill_4,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 并使其受到<color=#f6a414>防御力降低</color>{5}点, 持续{6}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_607_skill_5,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 并使其受到<color=#f6a414>攻击力降低</color>{5}点, 持续{6}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_607_skill_6,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点. 释放后需蓄力至少2回合. "
LC_skilldes_hero_608_skill_1,,"{0}%几率触发, 使<color=#f6a414>所在横排</color>获得<color=#f6a414>治疗</color>{2}点. 释放后需蓄力至少1回合. "
LC_skilldes_hero_609_skill_1,,"{0}%几率触发, 使<color=#f6a414>所在横排</color>获得<color=#f6a414>治疗</color>{2}点. 释放后需蓄力至少1回合. "
LC_skilldes_hero_610_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫沉默效果</color>, 以及<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_610_skill_2,,"{0}%几率触发, 使自身获得<color=#f6a414>攻击力加成</color>{2}点, 持续{3}回合. 释放后需蓄力至少2回合. "
LC_skilldes_hero_610_skill_3,,"{0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 以及<color=#f6a414>嘲讽效果</color>. 释放后需蓄力至少3回合. "
LC_skilldes_hero_610_skill_4,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 并使其受到<color=#f6a414>防御力降低</color>{5}点, 持续{6}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_610_skill_5,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 并使其受到<color=#f6a414>攻击力降低</color>{5}点, 持续{6}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_610_skill_6,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点. 释放后需蓄力至少2回合. "
LC_skilldes_hero_611_skill_1,,"{0}%几率触发, 使<color=#f6a414>所在横排</color>获得<color=#f6a414>治疗</color>{2}点. 释放后需蓄力至少1回合. "
LC_skilldes_hero_612_skill_1,,"{0}%几率触发, 使<color=#f6a414>所在横排</color>获得<color=#f6a414>治疗</color>{2}点. 释放后需蓄力至少1回合. "
LC_skilldes_hero_613_skill_1,,"<color=#f6a414>存活时持续生效</color>, 使自身获得<color=#f6a414>免疫沉默效果</color>, 以及<color=#f6a414>免疫魅惑效果</color>. "
LC_skilldes_hero_613_skill_2,,"{0}%几率触发, 使自身获得<color=#f6a414>攻击力加成</color>{2}点, 持续{3}回合. 释放后需蓄力至少2回合. "
LC_skilldes_hero_613_skill_3,,"{0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 以及<color=#f6a414>嘲讽效果</color>. 释放后需蓄力至少3回合. "
LC_skilldes_hero_613_skill_4,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 并使其受到<color=#f6a414>防御力降低</color>{5}点, 持续{6}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_613_skill_5,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点, 并使其受到<color=#f6a414>攻击力降低</color>{5}点, 持续{6}回合. 释放后需蓄力至少3回合. "
LC_skilldes_hero_613_skill_6,,"<color=#f6a414>生命值少于{1}%时受到攻击</color>, {0}%几率触发, 使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点. 释放后需蓄力至少2回合. "
LC_skilldes_hero_614_skill_1,,"{0}%几率触发, 使<color=#f6a414>所在横排</color>获得<color=#f6a414>治疗</color>{2}点. 释放后需蓄力至少1回合. "
LC_skilldes_hero_615_skill_1,,"{0}%几率触发, 使<color=#f6a414>所在横排</color>获得<color=#f6a414>治疗</color>{2}点. 释放后需蓄力至少1回合. "
LC_hero_405_skill_1_intro,,强力单体伤害英雄
LC_hero_003_skill_1_intro,,"什么?原来一直在我手上啊, 小火苗. "
LC_hero_009_skill_1_intro,,"魔性的不只是我的发型, 还有我的剑. "
LC_hero_004_skill_1_intro,,你抓得到我吗?大笨蛋
LC_hero_008_skill_1_intro,,"我是钢铁勇士, 为了皇室的荣誉. "
LC_hero_206_skill_1_intro,,有种你再说一遍?
LC_hero_211_skill_1_intro,,我想要看看外面的世界! 但是穿什么去好呢?
LC_hero_209_skill_1_intro,,"何破坏森林的行为都是不被允许的, 因此你被驱逐出境. "
LC_hero_201_skill_1_intro,,守卫森林是我的职责所在. 
LC_hero_205_skill_1_intro,,…
LC_hero_212_skill_1_intro,,我还没睡醒呢. 
LC_hero_103_skill_1_intro,,放马过来吧! 一切罪恶之物. 
LC_hero_106_skill_1_intro,,喵～oh不! 汪汪! 
LC_hero_011_skill_1_intro,,为什么大家就不能和睦相处呢?
LC_hero_101_skill_1_intro,,"枪械才是未来, 我的朋友! "
LC_hero_108_skill_1_intro,,"人不犯我, 我不犯人. "
LC_hero_105_skill_1_intro,,"撞翻他, Papi! "
LC_hero_001_skill_1_intro,,"相信我, 不会有副作用的. "
LC_hero_111_skill_1_intro,,"不要再靠近了, 我只是想保护自己. "
LC_hero_204_skill_1_intro,,蓝焰净化一切! 
LC_hero_012_skill_1_intro,,刀剑?那是小姑娘才会玩的东西! 
LC_hero_110_skill_1_intro,,"不是我针对谁, 在座的各位…"
LC_hero_104_skill_1_intro,,守护我所热爱的一切! 
LC_hero_203_skill_1_intro,,"注意你的言辞, 不然就闭嘴. "
LC_hero_210_skill_1_intro,,"不管美丽还是丑陋, 每个女孩都是公主. "
LC_hero_109_skill_1_intro,,箭无虚发! 
LC_hero_202_skill_1_intro,,"唉, 世上最无聊的事就是治疗. "
LC_hero_010_skill_1_intro,,"绝绝绝, 绝对不辱使命, 长官! "
LC_hero_207_skill_1_intro,,守护美丽之物是我的使命. 
LC_hero_007_skill_1_intro,,"我先上, 你断后. "
LC_hero_208_skill_1_intro,,我的音乐能抚平伤痕. 
LC_hero_112_skill_1_intro,,"人人都有自己的战斗, 最可耻的是缴械投降. "
LC_hero_006_skill_1_intro,,我们必须战斗. . . 逃跑. 
LC_hero_102_skill_1_intro,,走直线. . . 你瞅啥?
LC_hero_005_skill_1_intro,,"别怕呀, 你不是说过想深入了解我的吗?"
LC_hero_107_skill_1_intro,,"选择你的对手吧, 我还是这只老虎?"
LC_hero_303_skill_1_intro,,"滚开, 我还不饿. "
LC_hero_301_skill_1_intro,,你想要知道什么是黑暗?
LC_hero_302_skill_1_intro,,唔～我闻到了我的晚饭在靠近. 
LC_hero_306_skill_1_intro,,嗝儿. . . 我牙缝儿里卡了个人. 
LC_hero_305_skill_1_intro,,"唔, 炸弹魔, 对牛奶过敏, 解决方案, 不明. "
LC_hero_307_skill_1_intro,,Boom! Boom! Boom! 
LC_hero_403_skill_1_intro,,"小富由俭, 大富由天, 巨富全靠不给钱. "
LC_hero_002_skill_1_intro,,"我是杰克船长. 独此一家, 如假包换. "
LC_hero_406_skill_1_intro,,我不喜欢脏乱. 
LC_hero_402_skill_1_intro,,吃饱了才有力气减肥. 
LC_hero_401_skill_1_intro,,任何人不得擅闯此地. 
LC_hero_404_skill_1_intro,,"走开, 人类. 我只吃素. 或者你想听谜语?"
LC_hero_304_skill_1_intro,,那是哀嚎吗?
LC_hero_616_skill_1,,混乱竹节
LC_hero_617_skill_1,,年之暴怒
LC_hero_618_skill_1,,鼓角荆棘
LC_hero_619_skill_1,,剪窗花
LC_hero_620_skill_1,,放爆竹
LC_hero_621_skill_1,,古老兽甲
LC_hero_622_skill_1,,年闹除夕
LC_hero_623_skill_1,,古兽治愈
LC_hero_624_skill_1,,风暖屠苏
LC_hero_625_skill_1,,邪恶净化
LC_hero_626_skill_1,,除旧年
LC_hero_627_skill_1,,迎新年
LC_hero_628_skill_1,,屠戮之角
LC_hero_629_skill_1,,凶兽凝视
LC_hero_630_skill_1,,年夜饭
LC_hero_631_skill_1,,濒死一击
LC_hero_632_skill_1,,伤害吸收
LC_hero_633_skill_1,,地动山摇
LC_skilldes_hero_616_skill_1,,<color=#f6a414>被攻击</color>时，{0}%几率触发，使<color=#f6a414>攻击自身的敌方英雄</color>受到<color=#f6a414>反伤</color>{2}点，并使自身受到<color=#f6a414>混乱效果，随机攻击其己方和敌方</color>，持续{6}回合。
LC_skilldes_hero_617_skill_1,,<color=#f6a414>生命值少于{1}%时受到攻击</color>，{0}%几率触发，使<color=#f6a414>己方后排全体英雄</color>获得<color=#f6a414>攻击力加成</color>{2}点，以及<color=#f6a414>速度加成</color>{5}点，持续{6}回合。
LC_skilldes_hero_618_skill_1,,<color=#f6a414>被攻击</color>时，{0}%几率触发，使<color=#f6a414>攻击自身的敌方英雄</color>接下来每回合受到持续伤害{2}点，持续{3}回合。
LC_skilldes_hero_619_skill_1,,<color=#f6a414>被攻击</color>时，{0}%几率触发，使<color=#f6a414>攻击自身的敌方英雄</color>受到<color=#f6a414>反伤</color>{2}点，并使其受到<color=#f6a414>防御力降低</color>{5}点，持续{6}回合。
LC_skilldes_hero_620_skill_1,,<color=#f6a414>即将死亡</color>时，{0}%几率触发，使目标受到伤害{2}点。
LC_skilldes_hero_621_skill_1,,<color=#f6a414>即将死亡</color>时，{0}%几率触发，使<color=#f6a414>己方全体英雄</color>获得<color=#f6a414>护盾效果</color>{2}点，以及<color=#f6a414>防御力加成</color>{5}点，持续{6}回合。
LC_skilldes_hero_622_skill_1,,{0}%几率触发，使<color=#f6a414>敌方竖排英雄</color>接下来每回合受到持续伤害{2}点，以及<color=#f6a414>混乱效果，随机攻击其己方和敌方</color>，持续{6}回合。
LC_skilldes_hero_623_skill_1,,{0}%几率触发，使<color=#f6a414>本竖排英雄</color>接下来每回合受到<color=#f6a414>持续治疗</color>{2}点，以及<color=#f6a414>免疫昏迷效果</color>，持续{6}回合。
LC_skilldes_hero_624_skill_1,,<color=#f6a414>存活时持续生效</color>，使<color=#f6a414>本竖排英雄</color>获得<color=#f6a414>治疗加成</color>{2}点，以及<color=#f6a414>速度加成</color>{5}点。释放后需蓄力至少2回合。
LC_skilldes_hero_625_skill_1,,<color=#f6a414>普通攻击</color>时，{0}%几率触发，使<color=#f6a414>敌方全体前排英雄</color>受到伤害{2}点，并使其受到<color=#f6a414>驱散，去除技能效果</color>。
LC_skilldes_hero_626_skill_1,,<color=#f6a414>即将死亡</color>时，{0}%几率触发，使自身获得<color=#f6a414>治疗</color>{2}点。
LC_skilldes_hero_627_skill_1,,<color=#f6a414>即将死亡</color>时，{0}%几率触发，使自身获得<color=#f6a414>治疗</color>{2}点，并使其获得<color=#f6a414>免疫技能伤害效果</color>，持续{6}回合。
LC_skilldes_hero_628_skill_1,,{0}%几率触发，使<color=#f6a414>生命值最低的敌方英雄</color>受到伤害{2}点。
LC_skilldes_hero_629_skill_1,,<color=#f6a414>战斗开始</color>时，{0}%几率触发，使目标被<color=#f6a414>标记为集中攻击</color>，持续{3}回合。
LC_skilldes_hero_630_skill_1,,<color=#f6a414>普通攻击</color>时，{0}%几率触发，使目标受到伤害，且根据伤害<color=#f6a414>吸血</color>{4}%。
LC_skilldes_hero_631_skill_1,,<color=#f6a414>即将死亡</color>时，{0}%几率触发，使<color=#f6a414>攻击自身的敌方英雄</color>受到伤害{2}点，并使其受到<color=#f6a414>昏迷效果，不能普通攻击以及释放技能，被攻击则解除</color>，持续{6}回合。
LC_skilldes_hero_632_skill_1,,{0}%几率触发，使自身获得在{3}回合内<color=#f6a414>吸收一次伤害的效果</color>。
LC_skilldes_hero_633_skill_1,,<color=#f6a414>普通攻击</color>时，{0}%几率触发，使<color=#f6a414>敌方全体英雄</color>受到伤害{2}点，并且接下来每回合受到持续伤害{5}点，持续{6}回合。
LC_hero_407_skill_1,,新年快乐! 
LC_skilldes_hero_407_skill_1,,"<color=#f6a414>战斗准备回合</color>{0}%几率释放, 使<color=#f6a414>己方后排所有英雄</color><color=#f6a414>防御力提高</color>{2}点, 并使其<color=#f6a414>速度提高</color>{5}点, 持续{6}回合。"
LC_hero_407_skill_1_intro,,新年快乐! 
